timestamp_utc,run_id,host,transport,parallelism,model,concurrency,max_tokens,prompt_chars,prompt_tokens_per_req,requests_ok,requests_failed,status,skip_reason,wall_s,total_prompt_tokens,total_completion_tokens,total_tps,ttft_mean_s,ttft_p50_s,ttft_p95_s,prefill_mean_s,decode_mean_s,decode_tps_mean,output_tps_mean,endpoint,socket_ifname,rdma_hca,vllm_extra_args,server_log,errors
2026-05-02T14:09:25+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,unsloth/Meta-Llama-3.1-8B-Instruct,16,64,5940,1028.000000,16,0,ok,,8.667944,16448,1024,118.136434,0.515092,0.541273,0.544178,0.515092,8.129385,7.749827,7.403975,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T14:09:37+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,unsloth/Meta-Llama-3.1-8B-Instruct,64,64,5940,1028.000000,64,0,ok,,12.190888,65792,4096,335.988642,1.205976,1.341885,1.376551,1.205976,10.906781,5.779202,5.284136,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T14:10:06+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,unsloth/Meta-Llama-3.1-8B-Instruct,256,64,5940,1028.000000,256,0,ok,,29.016931,263168,16384,564.635867,3.251743,3.969542,4.021095,3.251743,25.591553,2.465474,2.218968,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T14:10:59+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-0.6B,1,64,5940,1075,1,0,ok,,1.628342,1075,64,39.303771,0.543027,0.543027,0.543027,0.543027,1.084779,58.076324,39.316714,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-0.6B.log,
2026-05-02T14:11:01+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-0.6B,4,64,5940,1075.000000,4,0,ok,,1.497379,4300,256,170.965412,0.088178,0.099652,0.100522,0.088178,1.402290,44.929264,42.941273,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-0.6B.log,
2026-05-02T14:11:04+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-0.6B,16,64,5940,1075.000000,16,0,ok,,2.731112,17200,1024,374.938915,0.164771,0.171854,0.174322,0.164771,2.558847,24.621567,23.498540,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-0.6B.log,
2026-05-02T14:11:10+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-0.6B,64,64,5940,1075.000000,64,0,ok,,6.463566,68800,4096,633.705909,0.437593,0.462971,0.496556,0.437593,5.982980,10.531228,9.968289,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-0.6B.log,
2026-05-02T14:11:31+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-0.6B,256,64,5940,1075.000000,256,0,ok,,20.719310,275200,16384,790.759907,1.214634,1.246238,1.715632,1.214634,19.324112,3.260928,3.116227,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-0.6B.log,
2026-05-02T14:12:49+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,HuggingFaceTB/SmolLM3-3B,1,64,5940,1027,1,0,ok,,5.213264,1027,64,12.276378,2.097252,2.097252,2.097252,2.097252,3.115415,20.222025,12.277785,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T14:12:53+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,HuggingFaceTB/SmolLM3-3B,4,64,5940,1027.000000,4,0,ok,,3.644680,4108,256,70.239368,0.228461,0.269578,0.270299,0.228461,3.400692,18.529262,17.635736,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T14:13:03+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,HuggingFaceTB/SmolLM3-3B,16,64,5940,1027.000000,16,0,ok,,10.231623,16432,1024,100.081869,0.413973,0.433576,0.435863,0.413973,9.801133,6.427915,6.265329,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T15:10:14+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,HuggingFaceTB/SmolLM3-3B,64,64,5940,1027.000000,64,0,ok,,15.148931,65728,4096,270.382111,4.042404,4.048854,4.066991,4.042404,11.079647,5.686210,4.232240,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T15:10:47+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,HuggingFaceTB/SmolLM3-3B,256,64,5940,1027.000000,256,0,ok,,32.659003,262912,16384,501.668706,2.137016,2.463482,2.501053,2.137016,30.383839,2.074177,1.968016,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-HuggingFaceTB_SmolLM3-3B.log,
